ID,category,name,country,birth_year,dead_or_alive,Died,gender,Major teams
35654,Cricket,Dilip Vengsarkar,India,1956,Alive,,Male,"['India,', 'Mumbai,', 'Staffordshire']"
30045,Cricket,Dinesh Karthik,India,1985,Alive,,Male,"['India,', 'Abahani Limited,', 'Albert TUTI Patriots,', 'Delhi Daredevils,', 'Gujarat Lions,', 'ICC World XI,', 'India A,', 'India Blue,', 'India Under-19s,', ""Indian Board President's XI,"", 'Kings XI Punjab,', 'Kolkata Knight Riders,', 'Mumbai Indians,', 'Royal Challengers Bangalore,', 'South Zone,', 'Tamil Nadu']"
31034,Cricket,Dinesh Mongia,India,1977,Alive,,Male,"['India,', 'Chandigarh Lions,', 'Lancashire,', 'Leicestershire,', 'Punjab']"
28549,Cricket,Dinshaw Doctor,India,1910,Dead,"September 27, 1984, Pune, Maharashtra (aged 74 years 48 days) ",Male,"['Baroda,', 'Maharashtra,', 'Western India']"
263974,Cricket,Dipti Dhyani,India,1984,Alive,,Female,India Under-21s Women
1175425,Cricket,Divyaansh Saxena,India,2001,Alive,,Male,India Under-19s
28774,Cricket,Dodda Ganesh,India,1973,Alive,,Male,"['India,', 'Karnataka']"
279571,Cricket,Doddapaneni Rushi Raj,India,1986,Alive,,Male,Hyderabad (India)
883401,Cricket,Doli Ramya,India,1997,Alive,,Female,"['Hyderabad (India) Women,', 'India Green Women']"
8002,Cricket,Dominic Thornely,Australia,1978,Alive,,Male,"['Hampshire,', 'Mumbai Indians,', 'New South Wales,', 'Surrey,', 'Sydney Sixers']"
29366,Cricket,Douglas Hurlbatt,India,1882,Dead,"April 10, 1956, Llandudno, Caernarvonshire, Wales (aged 74 years 81 days) ",Male,Europeans (India)
31863,Cricket,Douglas Nation,India,1916,Dead,"December 29, 1997, Crondall, Hampshire, England (aged 81 years 273 days) ",Male,Northern India
32456,Cricket,Dudley Pelham,India,1872,Dead,"September 13, 1953, Canwick, Lincolnshire, England (aged 81 years 70 days) ",Male,Europeans (India)
32449,Cricket,Duncan Pailthorpe,India,1890,Dead,"December 21, 1971, Alton, Hampshire, England (aged 81 years 13 days) ",Male,Europeans (India)
328679,Cricket,Duvvarapu Siva Kumar,India,1990,Alive,,Male,"['Andhra,', 'Andhra Under-19s,', 'India Under-19s']"
237701,Cricket,Dwaraka Ravi Teja,India,1987,Alive,,Male,"['Deccan Chargers,', 'Hyderabad (India),', 'India A,', 'India Under-19s,', 'South Zone,', 'Sunrisers Hyderabad']"
54110,Cricket,Dwarakanath Kamakshi,India,1982,Alive,,Female,"['South Zone Women,', 'Tamil Nadu Women,', ""Women's Cricket Association of India XI""]"
51439,Cricket,Dwayne Bravo,West Indies,1983,Alive,,Male,"['West Indies,', 'Chennai Super Kings,', 'Essex,', 'Gujarat Lions,', 'Kent,', 'Lahore Qalandars,', 'Melbourne Renegades,', 'Melbourne Stars,', 'Mumbai Indians,', 'Peshawar Zalmi,', 'Quetta Gladiators,', 'Sydney Sixers,', 'Trinbago Knight Riders,', 'Trinidad & Tobago,', 'Trinidad & Tobago Red Steel,', ""University of West Indies Vice Chancellor's XI,"", 'Victoria,', 'Winnipeg Hawks']"
53118,Cricket,Dwayne Smith,West Indies,1983,Alive,,Male,"['West Indies,', 'Barbados,', 'Barbados Tridents,', 'Chennai Super Kings,', 'Deccan Chargers,', 'Gujarat Lions,', 'Guyana Amazon Warriors,', 'Khulna Royal Bengals,', 'Montreal Tigers,', 'Mumbai Indians,', 'New South Wales,', 'Peshawar Zalmi,', 'Quetta Gladiators,', 'Sussex,', 'Sylhet Royals,', 'West Indies A']"
30908,Cricket,Ebrahim Maka,India,1922,Dead,"November 7, 1994, Daman (Near Valsad), Gujarat (aged 72 years 247 days) ",Male,"['India,', 'Gujarat,', 'Mumbai']"
28964,Cricket,Edgar Grant,India,1905,Dead,"July 30, 1960, West Kilburn, Middlesex, England (aged 55 years 194 days) ",Male,Europeans (India)
27071,Cricket,Edmund Britten-Jones,India,1888,Dead,details unknown ,Male,Europeans (India)
34414,Cricket,Edmund Saulez,India,1867,Dead,"November 19, 1948, Havant, Hampshire, England (aged 81 years 270 days) ",Male,Europeans (India)
26647,Cricket,Edulji Aibara,India,1914,Dead,"November 7, 2000, Secunderabad, Andhra Pradesh (aged 86 years 196 days) ",Male,Hyderabad (India)
8560,Cricket,Edward Armitage,England,1891,Dead,"November 24, 1957, St Leonards-on-Sea, Sussex (aged 66 years 212 days) ",Male,"['Europeans (India),', 'Hampshire']"
10636,Cricket,Edward Cadogan,England,1908,Dead,"February 7, 1993, Lymington, Hampshire (aged 84 years 149 days) ",Male,"['Europeans (India),', 'Hampshire']"
27708,Cricket,Edward Campion,India,1873,Dead,"February 25, 1916, St Pancras, London, England (aged 42 years 70 days) ",Male,Europeans (India)
27743,Cricket,Edward Cox,India,1863,Dead,"July 23, 1925, Holyport, Berkshire, England (aged 62 years 63 days) ",Male,Europeans (India)
28194,Cricket,Edward De Kretser,India,1920,Dead,"June 14, 1981, Torquay, Victoria, Australia (aged 60 years 349 days) ",Male,Europeans (India)
12912,Cricket,Edward Frederick,England,1880,Dead,"October 26, 1956, St John's Wood, London (aged 76 years 119 days) ",Male,"['Europeans (India),', 'Hampshire']"
12966,Cricket,Edward French,England,1857,Dead,"May 17, 1916, Bath, Somerset (aged 58 years 300 days) ",Male,"['All India XI,', 'Gentlemen of India,', 'London County']"
29343,Cricket,Edward Haughton,India,1883,Dead,"November 17, 1955, Burhill, Hersham, Surrey, England (aged 72 years 302 days) ",Male,Europeans (India)
29346,Cricket,Edward Herbert,India,1902,Dead,"October 24, 1982, Honiton, Devon, England (aged 80 years 273 days) ",Male,Europeans (India)
20108,Cricket,Edward Sewell,England,1872,Dead,"September 20, 1947, Westbourne Park, Paddington, London (aged 74 years 355 days) ",Male,"['All India XI,', 'Essex,', 'London County']"
34432,Cricket,Edward Smith,India,1868,Dead,"March 17, 1937, Watton-at-Stone, Hertfordshire, England (aged 68 years 120 days) ",Male,Europeans (India)
20519,Cricket,Edward Studd,England,1878,Dead,"March 2, 1951, Stanton, Cheltenham, Gloucestershire (aged 72 years 133 days) ",Male,"['Europeans (India),', 'Gloucestershire']"
35388,Cricket,Edward Twiss,India,1882,Dead,"August 1, 1943, Brighton, Sussex, England (aged 60 years 268 days) ",Male,Europeans (India)
35960,Cricket,Edward Wedlake-Lewis,India,1899,Dead,"June 17, 1971, Bromley, Kent, England (aged 71 years 182 days) ",Male,Europeans (India)
35966,Cricket,Edward Weymouth,India,1908,Dead,"August 19, 1990, Lewisham, London, England (aged 82 years 180 days) ",Male,Europeans (India)
27006,Cricket,Edwin Bailey,India,1924,Dead,"October 24, 2004, Croydon, Surrey (aged 80 years 244 days) ",Male,Europeans (India)
29333,Cricket,Edwin Hardy,India,1892,Dead,"December 31, 1968, Little Bookham, Surrey, England (aged 76 years 133 days) ",Male,Europeans (India)
28640,Cricket,Ehtesham Ali Khan,India,1965,Alive,,Male,Hyderabad (India)
263978,Cricket,Eitti Chaturvedi,India,1986,Alive,,Female,India Under-21s Women
34085,Cricket,Eknath Solkar,India,1948,Dead,"June 26, 2005, Mumbai, Maharashtra (aged 57 years 100 days) ",Male,"['India,', 'Mumbai,', 'Sussex']"
442048,Cricket,Ekta Bisht,India,1986,Alive,,Female,"['India Blue Women,', 'India Women,', 'Uttar Pradesh Women']"
883409,Cricket,Ekta Singh,India,2001,Alive,,Female,"['India Green Women,', 'Uttar Pradesh Women']"
21542,Cricket,Elliot Tillard,England,1880,Dead,"February 19, 1967, Flexbury, Bude, Cornwall (aged 86 years 212 days) ",Male,"['Europeans (India),', 'Somerset']"
32357,Cricket,Erapalli Prasanna,India,1940,Alive,,Male,"['India,', 'Karnataka,', 'Mysore']"
27727,Cricket,Eric Claudius,India,1900,Dead,"December 27, 1979, Inverness, Scotland (aged 79 years 107 days) ",Male,Rajputana and Central India
28959,Cricket,Eric Gore-Browne,India,1890,Dead,"July 3, 1918, Namacurra, Portugese East Africa (aged 28 years 20 days) ",Male,Europeans (India)
28972,Cricket,Eric Grimley,India,1899,Dead,"December 6, 1969, Cheltenham, Gloucestershire, England (aged 70 years 284 days) ",Male,Europeans (India)
27063,Cricket,Ernest Bradfield,India,1880,Dead,"October 28, 1963, Putney, London, England (aged 83 years 153 days) ",Male,Europeans (India)
27083,Cricket,Ernest Burdett,India,1887,Dead,"September 13, 1962, Monks Risborough, Buckinghamshire, England (aged 75 years 8 days) ",Male,"['Hyderabad (India),', 'Railways']"
27724,Cricket,Ernest Christie,India,1886,Alive,,Male,Europeans (India)
27738,Cricket,Ernest Coombs,India,1875,Dead,"April 3, 1960, Hove, Sussex, England (aged 84 years 108 days) ",Male,Europeans (India)
27742,Cricket,Ernest Cowdrey,India,1902,Dead,"October 5, 1954, Sutton, Surrey, England (aged 52 years 264 days) ",Male,Europeans (India)
31139,Cricket,Ernest Mallinson,India,1898,Dead,"November 10, 1991, Shoreham-by-Sea, Sussex, England (aged 93 years 149 days) ",Male,"['Europeans (India),', 'Northern India,', 'Southern Punjab']"
33280,Cricket,Ernest Raikes,India,1863,Dead,"December 7, 1931, Ham Common, Surrey, England (aged 68 years 19 days) ",Male,Europeans (India)
19366,Cricket,Ernest Remnant,England,1881,Dead,"March 18, 1969, Harrow, Middlesex (aged 87 years 321 days) ",Male,"['Europeans (India),', 'Hampshire']"
34421,Cricket,Ernest Shattock,India,1887,Dead,"May 1, 1962, Berkhamsted, Hertfordshire, England (aged 75 years 24 days) ",Male,Europeans (India)
20517,Cricket,Ernest Steel,England,1864,Dead,"July 14, 1941, Southport, Lancashire (aged 77 years 19 days) ",Male,"['Europeans (India),', 'Lancashire']"
35376,Cricket,Ernest Tomkins,India,1869,Dead,"May 17, 1927, Dieppe, France (aged 58 years 91 days) ",Male,Europeans (India)
4210,Cricket,Ernie Bromley,Australia,1912,Dead,"February 1, 1967, Clayton, Melbourne, Victoria (aged 54 years 152 days) ",Male,"['Australia,', 'Europeans (India),', 'Victoria,', 'Western Australia']"
51627,Cricket,Esuan Crandon,West Indies,1981,Alive,,Male,"['West Indians,', 'Guyana']"
33303,Cricket,Eustace Rutter,India,1870,Dead,"May 13, 1915, near Ypres, Belgium (aged 44 years 327 days) ",Male,Europeans (India)
431901,Cricket,Evin Lewis,West Indies,1991,Alive,,Male,"['West Indies,', 'Barisal Bulls,', 'Dhaka Dynamites,', 'Mumbai Indians,', 'St Kitts and Nevis Patriots,', 'Trinidad & Tobago,', 'Trinidad & Tobago Red Steel,', 'Vancouver Knights,', 'West Indies Under-19s']"
28703,Cricket,Faiz Ahmed,India,1978,Alive,,Male,Hyderabad (India)
28710,Cricket,Faiz Baig,India,1956,Alive,,Male,Hyderabad (India)
28671,Cricket,Faiz Fazal,India,1985,Alive,,Male,"['India,', 'Central,', 'Central Zone,', 'India A,', 'India Red,', 'India Under-19s,', 'Railways,', 'Rajasthan Royals,', 'Vidarbha']"
28624,Cricket,Farokh Engineer,India,1938,Alive,,Male,"['India,', 'Lancashire,', 'Mumbai']"
28678,Cricket,Fathima Reddy,India,1979,Alive,,Male,Hyderabad (India)
40092,Cricket,Fazal Mahmood,Pakistan,1927,Dead,"May 30, 2005, Lahore (aged 78 years 101 days) ",Male,"['Pakistan,', 'Lahore,', 'Northern India,', 'Punjab']"
28540,Cricket,Feredune Dittia,India,1919,Dead,"February 16, 1985, Secunderabad, Andhra Pradesh (aged 66 years) ",Male,"['Hyderabad (India),', 'Services']"
17056,Cricket,Fernley Marrison,England,1891,Dead,"February 13, 1967, South Farnborough, Hampshire (aged 75 years 123 days) ",Male,"['Army,', 'Europeans (India)']"
28741,Cricket,Fida Hussain,India,1907,Dead,"November 10, 1977, New Delhi (aged 70 years) ",Male,Northern India
28205,Cricket,FitzAlan Drayson,India,1888,Dead,"April 16, 1964, Teignmouth, Devon, England (aged 76 years 97 days) ",Male,Europeans (India)
35986,Cricket,Fitzgerald Wintour,India,1860,Dead,"June 18, 1949, Broadstone, Dorset, England (aged 88 years 170 days) ",Male,All India XI
54259,Cricket,Fowzieh Khalili,India,1959,Alive,,Female,"['India Women,', 'Tamil Nadu Women']"
27058,Cricket,Francis Bowen,India,1871,Dead,"March 9, 1955, South Brent, Totnes, Devon, England (aged 83 years 95 days) ",Male,Europeans (India)
9408,Cricket,Francis Brooke,England,1884,Dead,"June 20, 1960, Greywell Manor, Basingstoke, Hampshire (aged 75 years 262 days) ",Male,"['Ceylon,', 'Europeans (India),', 'Lancashire']"
28961,Cricket,Francis Gould,India,1881,Dead,"June 6, 1915, Armentieres, France (aged 33 years 233 days) ",Male,Europeans (India)
33286,Cricket,Francis Rhodes,India,1850,Dead,"September 21, 1905, Groote Schuur, Cape Town, Cape Province, South Africa (aged 55 years 165 days) ",Male,Europeans (India)
19538,Cricket,Francis Rogers,England,1897,Dead,"July 28, 1967, Maumbury, Dorchester, Dorset (aged 70 years 112 days) ",Male,"['Europeans (India),', 'Gloucestershire,', 'Madras']"
35380,Cricket,Francis Townend,India,1885,Dead,"March 29, 1915, Bethune, France (aged 29 years 262 days) ",Male,Europeans (India)
35382,Cricket,Francis Travers,India,1882,Dead,"July 5, 1950, Kensington, London, England (aged 67 years 240 days) ",Male,Europeans (India)
28946,Cricket,Frank Garnett,India,1881,Dead,"November 14, 1933, Calcutta (now Kolkata), Bengal (aged 52 years 62 days) ",Male,Europeans (India)
15564,Cricket,Frank Joy,England,1880,Dead,"February 17, 1966, Winchester, Hampshire (aged 85 years 144 days) ",Male,"['Europeans (India),', 'Somerset']"
30260,Cricket,Frank Kidd,India,1905,Dead,"November 20, 1964, Hammersmith, London, England (aged 59 years 193 days) ",Male,Europeans (India)
31143,Cricket,Frank Mason-Macfarlane,India,1889,Dead,"August 12, 1953, Twyford, Berkshire, England (aged 63 years 293 days) ",Male,Europeans (India)
34431,Cricket,Frank Smallwood,India,1867,Dead,"December 30, 1919, Poona (now Pune), Maharashtra (aged 52 years 323 days) ",Male,Europeans (India)
8019,Cricket,Frank Tarrant,Australia,1880,Dead,"January 29, 1951, Upper Hawthorn, Melbourne, Victoria (aged 70 years 49 days) ",Male,"['Australian XI,', ""CI Thornton's XI,"", 'Europeans (India),', 'Europeans (India),', ""J Bamford's XI,"", ""Maharaja of Cooch-Behar's XI,"", ""Maharaja of Patiala's XI,"", 'Marylebone Cricket Club,', 'Middlesex,', 'Players,', ""RD Robinson's XI,"", 'Rest of England,', ""SH Cochrane's XI,"", ""Sir PF Warner's XI,"", 'South of England,', 'Surrey and Middlesex,', 'Victoria,', 'Victorian XI']"
8164,Cricket,Frank Warne,Australia,1906,Dead,"May 29, 1994, Edenvale, Johannesburg, Transvaal, South Africa (aged 87 years 238 days) ",Male,"['Europeans (India),', 'Transvaal,', 'Victoria,', 'Worcestershire']"
35981,Cricket,Frank Wilson,India,1883,Dead,"April 7, 1962, Kiu, Kenya (aged 78 years 342 days) ",Male,Europeans (India)
8629,Cricket,Frederick Arnold,England,1899,Dead,"December 16, 1980, Broughton, Hampshire (aged 81 years 28 days) ",Male,"['Army,', 'Europeans (India)']"
27086,Cricket,Frederick Bustin,India,1904,Dead,"December 8, 1977, Kemp Town, Brighton, Sussex, England (aged 73 years 284 days) ",Male,Europeans (India)
27726,Cricket,Frederick Clarke,India,1858,Dead,"March 30, 1937, Sunninghill, Berkshire, England (aged 78 years 97 days) ",Male,Europeans (India)
27734,Cricket,Frederick Coldwell,India,1910,Dead,"December 1986, Exeter, Devon, England (aged 75 years) ",Male,Europeans (India)
30257,Cricket,Frederick Kennaway,India,1874,Dead,"May 30, 1940, Budleigh Salterton, Devon, England (aged 65 years 260 days) ",Male,Punjab Governor's XI (India)
31145,Cricket,Frederick Matthews,India,1895,Dead,details unknown ,Male,"['Europeans (India),', 'Rawalpindi']"
16984,Cricket,Frederick McLaren,England,1874,Dead,"September 23, 1952, Dartford, Kent (aged 78 years 35 days) ",Male,"['Europeans (India),', 'Hampshire']"
32481,Cricket,Frederick Puckle,India,1889,Dead,"August 5, 1966, Headington, Oxford, England (aged 77 years 58 days) ",Male,Europeans (India)
24597,Cricket,Frederick Shaw,Ireland,1892,Dead,"December 2, 1935, K3 Pipe Line Station, near Haditha, Iraq (aged 43 years 276 days) ",Male,"['Ireland,', 'Army,', 'Europeans (India)']"
34423,Cricket,Frederick Siedle,India,1889,Dead,"June 5, 1948, Veyangoda, Ceylon (aged 58 years 243 days) ",Male,Europeans (India)
34433,Cricket,Frederick Smith,India,1905,Dead,"March 23, 1986, Buckley, Flintshire, Wales (aged 81 years 42 days) ",Male,Europeans (India)
34446,Cricket,Frederick Sprott,India,1863,Dead,"March 24, 1943, Roydon, Essex, England (aged 79 years 257 days) ",Male,Europeans (India)
34682,Cricket,G Srinivas,India,1971,Alive,,Male,Hyderabad (India)
30107,Cricket,Gagan Khoda,India,1974,Alive,,Male,"['India,', 'Rajasthan,', ""Rajasthan Cricket Association President's XI""]"
398508,Cricket,Gagandeep Singh,India,1991,Dead,"October 9, 2009, Meerut (aged 18 years 214 days) ",Male,"['India Under-19s,', 'Uttar Pradesh Under-19s']"
28758,Cricket,Gagandeep Singh,India,1981,Alive,,Male,"['India Green,', 'Kings XI Punjab,', 'Punjab']"
35746,Cricket,Ganapathi Vignesh,India,1981,Alive,,Male,"['Chennai Super Kings,', 'Chennai Superstars,', 'ICL India XI,', 'Kolkata Knight Riders,', 'Tamil Nadu']"
310953,Cricket,Ganesh Satish,India,1988,Alive,,Male,"['India Under-19s,', 'Karnataka,', ""Karnataka State Cricket Association President's XI,"", 'Karnataka Under-14s,', 'Karnataka Under-15s,', 'Karnataka Under-19s,', 'Karnataka Under-22s,', 'Malnad Gladiators,', 'South Zone']"
26205,Cricket,Gangashetty Arvind Kumar,India,1973,Alive,,Male,Hyderabad (India)
54124,Cricket,Gargi Banerji,India,1963,Alive,,Female,"['India Women,', 'Railways (India) Women']"
305788,Cricket,Garikina Prasad,India,1988,Alive,,Male,"['Andhra,', 'Andhra Under-19s,', 'Andhra Under-22s,', 'Andhra Under-25s,', 'India Under-19s']"
28619,Cricket,Gaurav Dhiman,India,1986,Alive,,Male,"['India Under-15s,', 'India Under-19s,', 'Karnataka Under-19s,', 'Mumbai Indians,', 'Royal Challengers Bangalore']"
398515,Cricket,Gaurav Jathar,India,1991,Alive,,Male,"['India Under-19s,', 'Mumbai,', 'Mumbai Under-19s']"
28763,Cricket,Gautam Gambhir,India,1981,Alive,,Male,"['India,', 'Delhi,', 'Delhi Daredevils,', 'Essex,', 'India Red,', ""Indian Board President's XI,"", 'Kolkata Knight Riders,', ""Rajasthan Cricket Association President's XI""]"
374675,Cricket,Gautam Reddy,India,1985,Alive,,Male,"['Hyderabad (India),', 'Hyderabad Under-14s,', 'Hyderabad Under-16s,', 'Hyderabad Under-19s']"
597810,Cricket,Gayatri Agarwal,India,1993,Alive,,Female,India Green Women
9226,Cricket,Geoffrey Betham,England,1889,Dead,"November 6, 1963, Chelsea, London (aged 74 years 212 days) ",Male,"['Europeans (India),', 'Free Foresters,', 'Rajputana']"
27062,Cricket,Geoffrey Bozman,India,1896,Dead,"February 23, 1973, Bromley, Kent, England (aged 76 years 89 days) ",Male,Europeans (India)
27081,Cricket,Geoffrey Bull,India,1912,Dead,"January 20, 1997, Ipswich, Suffolk, England (aged 84 years 172 days) ",Male,"['Delhi,', 'Northern India']"
27746,Cricket,Geoffrey Cradock-Watson,India,1908,Dead,"June 24, 1989, Gloucester, England (aged 80 years 306 days) ",Male,"['Europeans (India),', 'Northern India']"
28191,Cricket,Geoffrey Dallimore,India,1920,Alive,,Male,Europeans (India)
12963,Cricket,Geoffrey Foster,England,1884,Dead,"August 11, 1971, Westminster, London (aged 86 years 299 days) ",Male,"['Europeans (India),', 'Kent,', 'Oxford University,', 'Worcestershire']"
31162,Cricket,Geoffrey Middlemass,India,1884,Dead,"June 15, 1953, Southbourne, Hampshire, England (aged 68 years 332 days) ",Male,Europeans (India)
19535,Cricket,Geoffrey Rimbault,England,1908,Dead,"October 20, 1991, Bovey Tracey, Devon (aged 83 years 186 days) ",Male,"['Army,', 'Europeans (India)']"
8626,Cricket,George Abell,England,1904,Dead,"January 11, 1989, Whittonditch House, Ramsbury, Wiltshire (aged 84 years 203 days) ",Male,"['Europeans (India),', 'Northern India,', 'Oxford University,', 'Worcestershire']"
9402,Cricket,George Blackmore,England,1908,Dead,"January 29, 1984, Isleworth, Middlesex (aged 75 years 113 days) ",Male,"['Europeans (India),', 'Kent']"
27719,Cricket,George Chesney,India,1857,Dead,"June 8, 1926, Winchester, Hampshire, England (aged 68 years 319 days) ",Male,All India XI
27720,Cricket,George Chetwode,India,1914,Dead,"October 4, 1999, Upper Slaughter, Gloucestershire, England (aged 85 years 41 days) ",Male,Europeans (India)
27747,Cricket,George Craik,India,1893,Dead,"June 12, 1969, Tavistock, Devon, England (aged 75 years 215 days) ",Male,Europeans (India)
28632,Cricket,George Edge,India,1911,Dead,"May 31, 1996, Stockport, Cheshire, England (aged 84 years 288 days) ",Male,Europeans (India)
14220,Cricket,George Hirst,England,1871,Dead,"May 10, 1954, Lindley, Huddersfield, Yorkshire (aged 82 years 245 days) ",Male,"['England,', 'Europeans (India),', 'Yorkshire']"
30265,Cricket,George King,India,1905,Dead,"October 5, 1990, Colchester, Essex, England (aged 85 years 248 days) ",Male,Indian University Occasionals
30771,Cricket,George Laverton,India,1888,Dead,"February 8, 1954, Wallingford, Berkshire, England (aged 65 years 41 days) ",Male,Europeans (India)
31864,Cricket,George Neale,India,1900,Dead,"February 16, 1969, Cuckfield, Sussex, England (aged 68 years 278 days) ",Male,Europeans (India)
35379,Cricket,George Tottenham,India,1890,Dead,"January 11, 1977, Weston Farm House, Totland Bay, Isle of Wight, England (aged 86 years 54 days) ",Male,Europeans (India)
35688,Cricket,George Vasey,India,1880,Dead,"June 13, 1951, Norwich, Norfolk, England (aged 70 years 253 days) ",Male,Europeans (India)
26416,Cricket,Gerald Aste,India,1900,Dead,"September 17, 1961, Salisbury, Wiltshire, England (aged 61 years 49 days) ",Male,"['Delhi,', 'Europeans (India),', 'Sind']"
10951,Cricket,Gerald Campbell,England,1884,Dead,"March 26, 1950, Delmere House, Lymington, Hampshire (aged 65 years 331 days) ",Male,"['Europeans (India),', 'Surrey']"
32460,Cricket,Gerald Phillips,India,1886,Dead,"January 26, 1938, Regent's Park, London, England (aged 51 years 84 days) ",Male,Europeans (India)
22598,Cricket,Gerald Weigall,England,1870,Dead,"May 17, 1944, Dublin, Ireland (aged 73 years 211 days) ",Male,"['Cambridge University,', 'Europeans (India),', 'Kent']"
28821,Cricket,Ghulam Ahmed,India,1922,Dead,"October 28, 1998, Hyderabad, Andhra Pradesh (aged 76 years 116 days) ",Male,"['India,', 'Hyderabad (India),', 'Muslims']"
28861,Cricket,Ghulam Guard,India,1925,Dead,"March 13, 1978, Ahmedabad, Gujarat (aged 52 years 91 days) ",Male,"['India,', 'Gujarat,', 'Mumbai']"
29043,Cricket,Ghulam Mohammad,India,1898,Dead,"July 21, 1966, Karachi, Sind, Pakistan (aged 68 years 9 days) ",Male,"['India,', 'Muslims,', 'Sind']"
32201,Cricket,Ghulam Parkar,India,1955,Alive,,Male,"['India,', 'Mumbai']"
32991,Cricket,Ghulam Qureshi,India,1918,Dead,"January 12, 1994, Hyderabad, Andhra Pradesh (aged 76 years) ",Male,Hyderabad (India)
34999,Cricket,Ghulam Shaikh,India,1959,Dead,"November 26, 1981 (aged 22 years 219 days) ",Male,Indian Universities and Under-22s XI
25135,Cricket,Gilbert Alexander,Scotland,1895,Dead,"April 10, 1957, West Finchley, Middlesex, England (aged 61 years 215 days) ",Male,"['Scotland,', 'Europeans (India)']"
325026,Cricket,Glenn Maxwell,Australia,1988,Alive,,Male,"['Australia,', 'Delhi Daredevils,', 'Fitzroy-Doncaster,', 'Hampshire,', 'Hampshire 2nd XI,', 'Kings XI Punjab,', 'Melbourne Renegades,', 'Melbourne Stars,', 'Mumbai Indians,', 'Victoria,', 'Victoria Second XI,', 'Victoria Under-19s,', 'Yorkshire']"
883397,Cricket,Gnanananda Divya,India,1996,Alive,,Female,"['India Green Women,', 'Karnataka Women']"
29339,Cricket,Godfrey Harvey,India,1891,Dead,"September 5, 1957, Goudhurst, Kent, England (aged 66 years 132 days) ",Male,Europeans (India)
30767,Cricket,Godfrey Lang,India,1867,Dead,"July 29, 1923, Reigate, Surrey, England (aged 56 years 96 days) ",Male,All India XI
31169,Cricket,Godfrey Morgan,India,1890,Dead,"November 27, 1957, Folkestone, Kent, England (aged 67 years 312 days) ",Male,Europeans (India)
30117,Cricket,Gogumal Kishenchand,India,1925,Dead,"April 16, 1997, Baroda, Gujarat (aged 72 years 2 days) ",Male,"['India,', 'Baroda,', 'Gujarat,', 'Sind,', 'Western India']"
422712,Cricket,Gokul Kaushik,India,1973,Alive,,Male,Indian Tobacco Company
26966,Cricket,Gopal Bose,India,1947,Dead,"August 26, 2018, Birmingham (aged 71 years 98 days) ",Male,"['India,', 'Bengal']"
33952,Cricket,Gopal Sharma,India,1960,Alive,,Male,"['India,', 'Uttar Pradesh']"
34064,Cricket,Gopisetti Srinivas,India,1971,Alive,,Male,"['Andhra,', 'Hyderabad (India)']"
9409,Cricket,Gordon Burnham,England,1886,Dead,"September 1, 1964, Gessenay, Berne, Switzerland (aged 77 years 258 days) ",Male,"['Europeans (India),', 'Sussex']"
27730,Cricket,Gordon Cockburn,India,1902,Dead,"October 6, 1981, Hove, Sussex, England (aged 79 years 24 days) ",Male,Europeans (India)
27740,Cricket,Gordon Cooper,India,1881,Dead,"April 30, 1956, Birkdale, Lancashire, England (aged 74 years 336 days) ",Male,Europeans (India)
29327,Cricket,Gordon Halland,India,1888,Dead,"March 28, 1981, Stroud, Gloucestershire, England (aged 92 years 349 days) ",Male,Europeans (India)
32113,Cricket,Gordon Orford,India,1917,Alive,,Male,Europeans (India)
263980,Cricket,Gouher Sultana,India,1988,Alive,,Female,"['India Under-21s Women,', 'India Women']"
17991,Cricket,Graham Napier,England,1980,Alive,,Male,"['England,', 'Central Districts,', 'England Lions,', 'Essex,', 'Essex 2nd XI,', 'Essex Cricket Board,', 'Mumbai Indians,', 'Wellington']"
53923,Cricket,GS Lakshmi,India,1968,Alive,,Female,"['Andhra Women,', 'Bihar Women,', 'East Zone Women,', 'India Women,', 'Railways (India) Women,', 'South Zone Women']"
40329,Cricket,Gul Mohammad,Pakistan,1921,Dead,"May 8, 1992, Lahore, Punjab (aged 70 years 206 days) ",Male,"['India,', 'Pakistan,', 'Baroda,', 'Hyderabad (India),', 'Lahore,', 'Muslims,', 'Northern India']"
33062,Cricket,Gulabrai Ramchand,India,1927,Dead,"September 8, 2003, Hinduja Hospital, Mumbai (aged 76 years 44 days) ",Male,"['India,', 'Mumbai,', 'Sind']"
35712,Cricket,Gundappa Viswanath,India,1949,Alive,,Male,"['India,', 'Karnataka,', 'Mysore']"
34154,Cricket,Gundibail Sunderam,India,1930,Dead,"June 20, 2010, Mumbai, Maharashtra (aged 80 years 83 days) ",Male,"['India,', 'Mumbai,', 'Rajasthan']"
372318,Cricket,Gurdeep Kaur,India,1977,Alive,,Female,"['India B Women,', 'Punjab Women (India)']"
537124,Cricket,Gurkeerat Singh Mann,India,1990,Alive,,Male,"['India,', 'Delhi Daredevils,', 'India A,', 'Kings XI Punjab,', 'Punjab,', 'Royal Challengers Bangalore']"
28884,Cricket,Gursharan Singh,India,1963,Alive,,Male,"['India,', 'Delhi,', 'Punjab']"
1037165,Cricket,Gurudas Raut,India,1986,Alive,,Male,India Disable
9091,Cricket,Guy Bignell,England,1886,Dead,"June 10, 1965, Lausanne, Switzerland (aged 78 years 189 days) ",Male,"['Europeans (India),', 'Hampshire']"
